count,city,state
4,Louisville,NE
4,Petersburg,ND
4,Rugby,ND
4,Stirum,ND
4,Martin,ND
4,Lansford,ND
4,Casselton,ND
4,Sawyer,ND
4,Amidon,ND
4,Crary,ND
4,Fort Yates,ND
4,Mooreton,ND
4,Aurora,NC
4,Eastover,NC
4,Garland,NC
4,Murfreesboro,NC
4,Boomer,NC
4,Pantego,NC
4,Danbury,NC
4,Providence,NC
4,Maggie Valley,NC
4,Crumpler,NC
4,Hurdle Mills,NC
4,Sneads Ferry,NC
4,Roseboro,NC
4,Seagrove,NC
4,Hallsboro,NC
4,Clarendon,NC
4,Cape Carteret,NC
4,Cedar Grove,NC
4,Salvo,NC
4,Oakboro,NC
4,Waves,NC
4,Swanquarter,NC
4,Atkinson,NC
4,Polkton,NC
4,Jefferson,NC
4,Bostic,NC
4,Southport,NC
4,Nashua,MT
4,Hays,MT
4,Saint Xavier,MT
4,Lambert,MT
4,Mendenhall,MS
4,Walls,MS
4,Pontotoc,MS
4,Leland,MS
4,Batesville,MS
4,Ellisville,MS
4,Hickory Flat,MS
4,Union,MS
4,Magee,MS
4,Hazlehurst,MS
4,Courtland,MS
4,Tishomingo,MS
4,Mound City,MO
4,Kaw,MO
4,Licking,MO
4,Saint Robert,MO
4,Jefferson City,MO
4,Knob Noster,MO
4,Crystal City,MO
4,Camdenton,MO
4,New Haven,MO
4,Gray Summit,MO
4,Seneca,MO
4,Saint Clair,MO
4,New Florence,MO
4,Carthage,MO
4,Highlandville,MO
4,Williamsburg,MO
4,Bejou,MN
4,Saint Bonifacius,MN
4,Mizpah,MN
4,Swatara,MN
4,Kiester,MN
4,Hollandale,MN
4,Elmore,MN
4,Waldorf,MN
4,Waverly,MN
4,Essig,MN
4,Gully,MN
4,Loretto,MN
4,Kerrick,MN
4,Lengby,MN
4,Villard,MN
4,Echo,MN
4,Marcell,MN
4,Badger,MN
4,Marine on Saint Croix,MN
4,Outing,MN
4,Augusta,MI
4,Indian River,MI
4,Sunfield,MI
4,Evart,MI
4,New Haven,MI
4,Elwell,MI
4,Newaygo,MI
4,Sears,MI
4,Chesterfield,MI
4,Ishpeming,MI
4,Frankenmuth,MI
4,Hemlock,MI
4,Brockway,MI
4,Alto,MI
4,Grant,MI
4,Free Soil,MI
4,Concord,MI
4,Pontiac,MI
4,Lake Odessa,MI
4,Genesee,MI
4,Morrice,MI
4,Bruce Twp,MI
4,Dedham,ME
4,Woolwich,ME
4,Charleston,ME
4,Medway,ME
4,Turner,ME
4,Ogunquit,ME
4,Farmington,ME
4,Smyrna Mills,ME
4,South China,ME
4,Rock Hall,MD
4,Dayton,MD
4,Bryans Road,MD
4,Lusby,MD
4,Keedysville,MD
4,Sandy Spring,MD
4,Port Tobacco,MD
4,Glen Arm,MD
4,Pomfret,MD
4,Devens,MA
4,Agawam,MA
4,North Grafton,MA
4,Brimfield,MA
4,Russell,MA
4,Becket,MA
4,Billerica,MA
4,Southborough,MA
4,Hanover,MA
4,Ludlow,MA
4,Mattapan,MA
4,Lakeville,MA
4,North Oxford,MA
4,Wellesley,MA
4,West Yarmouth,MA
4,Arlington,MA
4,West Roxbury,MA
4,North Billerica,MA
4,Templeton,MA
4,Arabi,LA
4,Arcadia,LA
4,Boyce,LA
4,Fordoche,LA
4,Albany,LA
4,Boutte,LA
4,Slaughter,LA
4,Lottie,LA
4,Simpsonville,KY
4,Pembroke,KY
4,Ft Wright,KY
4,Oak Grove,KY
4,Sonora,KY
4,Princeton,KY
4,Tompkinsville,KY
4,Buckner,KY
4,Franklin,KY
4,Bowling Green,KY
4,Kuttawa,KY
4,Russellville,KY
4,Salyersville,KY
4,Erie,KS
4,Newton,KS
4,Larned,KS
4,Neosho Rapids,KS
4,Gas City,IN
4,Chandler,IN
4,Sulphur,IN
4,Fairmount,IN
4,Paragon,IN
4,Pennville,IN
4,Huntingburg,IN
4,French Lick,IN
4,Covington,IN
4,Albion,IN
4,Andrews,IN
4,Shirley,IN
4,Markleville,IN
4,Dana,IN
4,Darlington,IN
4,Charlestown,IN
4,Indian Head Park,IL
4,Millstadt,IL
4,Alton,IL
4,Arcola,IL
4,Litchfield,IL
4,Kankakee,IL
4,Mackinaw,IL
4,Dix,IL
4,Evanston,IL
4,Palos Park,IL
4,Countryside,IL
4,Gardner,IL
4,O Fallon,IL
4,Salem,IL
4,Saint Charles,IL
4,Glencoe,IL
4,Urbana,IL
4,West Frankfort,IL
4,Kimberly,ID
4,Craigmont,ID
4,Mackay,ID
4,Council,ID
4,Rogerson,ID
4,Victor,ID
4,Arimo,ID
4,Plummer,ID
4,Genesee,ID
4,Rupert,ID
4,West Point,IA
4,Aurelia,IA
4,Arlington,IA
4,Pocahontas,IA
4,West Burlington,IA
4,Vinton,IA
4,Northwood,IA
4,Winthrop,IA
4,Emerson,IA
4,Traer,IA
4,Chester,IA
4,Cascade,IA
4,Palo,IA
4,Fort Madison,IA
4,Van Horne,IA
4,Hanlontown,IA
4,Wellsburg,IA
4,Shenandoah,IA
4,Bernard,IA
4,Charles City,IA
4,Glenwood,IA
4,Belmond,IA
4,Washington,IA
4,Dallas Center,IA
4,Eldridge,IA
4,Tama,IA
4,Leighton,IA
4,Carroll,IA
4,Princeton,IA
4,Tybee Island,GA
4,Glennville,GA
4,Newborn,GA
4,Tyrone,GA
4,Poulan,GA
4,Roopville,GA
4,Waleska,GA
4,Sardis,GA
4,Lizella,GA
4,Chatsworth,GA
4,Monticello,GA
4,Newton,GA
4,Americus,GA
4,Silver Creek,GA
4,Peachtree Corners,GA
4,Cuthbert,GA
4,Evans,GA
4,Camak,GA
4,Trion,GA
4,Holmes Beach,FL
4,Royal Palm Beach,FL
4,Greenacres,FL
4,Longboat Key,FL
4,Yankeetown,FL
4,Weston,FL
4,Margate,FL
4,Saint Georges,DE
4,Clayton,DE
4,East Hampton,CT
4,Hampton,CT
4,Goshen,CT
4,Coventry,CT
4,Warren,CT
4,Salisbury,CT
4,Watertown,CT
4,Montville,CT
4,Weston,CT
4,Pine,CO
4,Ovid,CO
4,Kersey,CO
4,Weston,CO
4,Wiley,CO
4,Manitou Springs,CO
4,Granada,CO
4,Cripple Creek,CO
4,Nathrop,CO
4,Deer Trail,CO
4,Winter Park,CO
4,Minturn,CO
4,Alamosa,CO
4,Hamilton,CO
4,Ophir,CO
4,Yosemite National Park,CA
4,East Shasta,CA
4,Deer Park,CA
4,Forest Knolls,CA
4,Cudahy,CA
4,Taylor,AZ
4,Saint Michaels,AZ
4,Lakeside,AZ
4,Pinetop,AZ
4,Keams Canyon,AZ
4,Shonto,AZ
4,Bylas,AZ
4,Happy Jack,AZ
4,Prattsville,AR
4,Wooster,AR
4,Cash,AR
4,Newport,AR
4,Bigelow,AR
4,Doddridge,AR
4,Vilonia,AR
4,Quitman,AR
4,Bay,AR
4,Carthage,AR
4,Lavaca,AR
4,Swifton,AR
4,Roland,AR
4,Bee Branch,AR
4,Ola,AR
4,Midway,AL
4,Vina,AL
4,Baileyton,AL
4,Vestavia,AL
4,Gadsden,AL
4,Marion,AL
4,Lineville,AL
4,Banks,AL
4,Ralph,AL
4,Repton,AL
4,Enterprise,AL
4,Henagar,AL
4,Andalusia,AL
4,Eufaula,AL
4,West Blocton,AL
3,Riverton,WY
3,Parkman,WY
3,Worthington,WV
3,Mount Nebo,WV
3,Mason,WV
3,Keyser,WV
3,Spring Dale,WV
3,Oconto,WI
3,Friendship,WI
3,Burlington,WI
3,Brownsville,WI
3,Pardeeville,WI
3,Cleveland,WI
3,Fond Du Lac,WI
3,Brodhead,WI
3,Lake Geneva,WI
3,Pittsville,WI
3,Plainfield,WI
3,Wittenberg,WI
3,Black Creek,WI
3,Mc Farland,WI
3,Ellsworth,WI
3,Lake Mills,WI
3,Pulaski,WI
3,Verona,WI
3,Pelican Lake,WI
3,Seaview,WA
3,Skokomish Nation,WA
3,Greenbank,WA
3,Prosser,WA
3,Pacific Beach,WA
3,Valleyford,WA
3,Beaver,WA
3,Port Hadlock,WA
3,Chinook,WA
3,Black Diamond,WA
3,Airway Heights,WA
3,South Prairie,WA
3,South Bend,WA
3,Langley,WA
3,Walla Walla,WA
3,Mesa,WA
3,Sharon,VT
3,Wilmington,VT
3,Newport,VT
3,Alburgh,VT
3,Meadows Of Dan,VA
3,Spencer,VA
3,Reedville,VA
3,Tazewell,VA
3,Mathews,VA
3,Cascade,VA
3,Loretto,VA
3,Shacklefords,VA
3,Carrsville,VA
3,Sandy Level,VA
3,Broadlands,VA
3,Henry,VA
3,Singers Glen,VA
3,Nellysford,VA
3,Troutdale,VA
3,Walkerton,VA
3,Vansant,VA
3,Wylliesburg,VA
3,Red House,VA
3,Crozier,VA
3,Cloverdale,VA
3,Linville,VA
3,Roseland,VA
3,Copper Hill,VA
3,Valentines,VA
3,Elberon,VA
3,Cobbs Creek,VA
3,West Bountiful,UT
3,Ballard,UT
3,Elsinore,UT
3,Rockville,UT
3,Cisco,TX
3,Longview,TX
3,Temple,TX
3,Midlothian,TX
3,Big Spring,TX
3,Rice,TX
3,Crandall,TX
3,Whitesboro,TX
3,Odessa,TX
3,Live Oak,TX
3,Nixon,TX
3,College Station,TX
3,Galena Park,TX
3,Hickory Creek,TX
3,Krum,TX
3,Sheppard AFB,TX
3,Shenandoah,TX
3,Meadows Place,TX
3,Mount Pleasant,TX
3,Holliday,TX
3,Knox City,TX
3,Plantersville,TX
3,Bee Cave,TX
3,Copperas Cove,TX
3,Sachse,TX
3,Saginaw,TX
3,Edna,TX
3,Weimar,TX
3,Webberville,TX
3,Mission,TX
3,Saint Jo,TX
3,Pleasanton,TX
3,Kerrville,TX
3,Dublin,TX
3,Navasota,TX
3,Bremond,TX
3,Crockett,TX
3,Kennedale,TX
3,Comfort,TX
3,San Benito,TX
3,Azle,TX
3,Duck River,TN
3,Ocoee,TN
3,Palmyra,TN
3,Thorn Hill,TN
3,Nolensville,TN
3,Smithville,TN
3,Celina,TN
3,Butler,TN
3,Taft,TN
3,Jefferson City,TN
3,Woodlawn,TN
3,Lakeland,TN
3,Fort Campbell,TN
3,Keystone,SD
3,Madison,SD
3,Norris,SC
3,Awendaw,SC
3,Hollywood,SC
3,Portsmouth,RI
3,Orwigsburg,PA
3,Secane,PA
3,Herminie,PA
3,Smithfield,PA
3,Jefferson,PA
3,Milmont Park,PA
3,Smoketown,PA
3,Crosby,PA
3,Maytown,PA
3,Salix,PA
3,Moshannon,PA
3,Greenville,PA
3,Millersburg,PA
3,Wind Ridge,PA
3,Factoryville,PA
3,Swiftwater,PA
3,New Park,PA
3,Biglerville,PA
3,New Philadelphia,PA
3,Collingdale,PA
3,Sugar Grove,PA
3,Monroe Township,PA
3,Pittsfield,PA
3,Bolivar,PA
3,Bangor,PA
3,Vanderbilt,PA
3,Ramey,PA
3,Cherry Tree,PA
3,Sciota,PA
3,Fawn Grove,PA
3,Jamison,PA
3,Gillett,PA
3,Henryville,PA
3,New Eagle,PA
3,Kunkletown,PA
3,Lopez,PA
3,Smicksburg,PA
3,Tolovana Park,OR
3,Midland,OR
3,Manzanita,OR
3,Adair Village,OR
3,Elmira,OR
3,Nichols Hills,OK
3,Harrah,OK
3,Bixby,OK
3,Wellston,OK
3,Sperry,OK
3,Arcadia,OK
3,Paoli,OK
3,Claremore,OK
3,Maud,OK
3,Luther,OK
3,Conneaut,OH
3,Baltimore,OH
3,Oregonia,OH
3,Aurora,OH
3,Midland,OH
3,Hinckley,OH
3,Mason,OH
3,Sheffield Village,OH
3,Worthington,OH
3,Sidney,OH
3,Elmore,OH
3,New Carlisle,OH
3,Camden,OH
3,Thornville,OH
3,Oberlin,OH
3,Weston,OH
3,Newton Falls,OH
3,Berlin Heights,OH
3,Tallmadge,OH
3,Spencer,OH
3,Doylestown,OH
3,North Lima,OH
3,Alliance,OH
3,Ostrander,OH
3,Norwich,OH
3,Lodi,OH
3,Walbridge,OH
3,Montpelier,OH
3,Fairfield,OH
3,Litchfield,OH
3,Saint Paris,OH
3,Vermilion,OH
3,South Lebanon,OH
3,Rootstown,OH
3,Dexter,NY
3,Napanoch,NY
3,South Wales,NY
3,Strykersville,NY
3,Thiells,NY
3,Airmont,NY
3,Laurens,NY
3,Bedford,NY
3,Menands,NY
3,Colton,NY
3,Calcium,NY
3,Bemus Point,NY
3,Meridale,NY
3,Palisades,NY
3,Silver Springs,NY
3,Ashville,NY
3,Bloomingburg,NY
3,Varysburg,NY
3,Athens,NY
3,Berne,NY
3,Rock Tavern,NY
3,Red Creek,NY
3,Sloansville,NY
3,Hartford,NY
3,Rock Hill,NY
3,Lake Grove,NY
3,Moriches,NY
3,Holland,NY
3,Felts Mills,NY
3,Laurelton,NY
3,Dolgeville,NY
3,Clark Mills,NY
3,High Falls,NY
3,Millwood,NY
3,Stamford,NY
3,Mumford,NY
3,Williamson,NY
3,Paul Smiths,NY
3,Barryville,NY
3,Salamanca,NY
3,Cuddebackville,NY
3,Lanesville,NY
3,Loch Sheldrake,NY
3,Savannah,NY
3,Maine,NY
3,Youngsville,NY
3,Comstock,NY
3,Limestone,NY
3,Keene,NY
3,Wadsworth,NV
3,Silverpeak,NV
3,Alamo,NV
3,Tularosa,NM
3,White Sands Missile Range,NM
3,Jemez Springs,NM
3,Tierra Amarilla,NM
3,Dulce,NM
3,Roswell,NM
3,Springer,NM
3,Angel Fire,NM
3,Bluewater,NM
3,Tatum,NM
3,Farmington,NM
3,Glorieta,NM
3,Madison,NJ
3,Palmyra,NJ
3,Belvidere,NJ
3,Somerdale,NJ
3,Tinton Falls,NJ
3,Clayton,NJ
3,Keansburg,NJ
3,Plainsboro,NJ
3,Windsor,NJ
3,Corbin City,NJ
3,Mine Hill,NJ
3,Linwood,NJ
3,Oxford,NJ
3,Laurel Springs,NJ
3,Bradley Beach,NJ
3,Westampton,NJ
3,Loudon,NH
3,Westmoreland,NH
3,Danbury,NH
3,Belmont,NH
3,Lancaster,NH
3,Wolfeboro,NH
3,Swanzey,NH
3,Peterborough,NH
3,Brookline,NH
3,Sunapee,NH
3,Hampton Falls,NH
3,De Witt,NE
3,Tekamah,NE
3,Kennard,NE
3,Lodgepole,NE
3,Mead,NE
3,Elm Creek,NE
3,Rising City,NE
3,Wahoo,NE
3,Jackson,NE
3,Unadilla,NE
3,Sidney,NE
3,Palmyra,NE
3,Stapleton,NE
3,Pickrell,NE
3,Shelby,NE
3,Mohall,ND
3,Lakota,ND
3,Marmarth,ND
3,Michigan,ND
3,McVille,ND
3,New Leipzig,ND
3,Moffit,ND
3,Ayden,NC
3,Pollocksville,NC
3,Shawboro,NC
3,Cerro Gordo,NC
3,Blowing Rock,NC
3,Turkey,NC
3,Red Springs,NC
3,Belvidere,NC
3,Fairview,NC
3,Jackson Springs,NC
3,Dover,NC
3,Sandy Ridge,NC
3,Horse Shoe,NC
3,South Mills,NC
3,Bakersville,NC
3,Albertson,NC
3,Winterville,NC
3,Stanfield,NC
3,Sparta,NC
3,Hertford,NC
3,Lake Waccamaw,NC
3,Bolton,NC
3,Alexander,NC
3,Autryville,NC
3,Nags Head,NC
3,Kelford,NC
3,Harbinger,NC
3,Grantsboro,NC
3,Creswell,NC
3,Opheim,MT
3,Oilmont,MT
3,Colstrip,MT
3,Musselshell,MT
3,Denton,MT
3,Lawrence,MS
3,Pinola,MS
3,Laurel,MS
3,Vaiden,MS
3,Mooreville,MS
3,Brooklyn,MS
3,Aberdeen,MS
3,New Augusta,MS
3,Perkinston,MS
3,Durant,MS
3,New Albany,MS
3,Newton,MS
3,Lake,MS
3,Cape Girardeau,MO
3,Hillsboro,MO
3,Hollister,MO
3,Dittmer,MO
3,Memphis,MO
3,Mayview,MO
3,Oregon,MO
3,Washington,MO
3,Faucett,MO
3,Moscow Mills,MO
3,Sarcoxie,MO
3,Versailles,MO
3,Battlefield,MO
3,Truesdale,MO
3,Sikeston,MO
3,Pilot Grove,MO
3,Stanberry,MO
3,Hancock,MN
3,Brooks,MN
3,Cyrus,MN
3,Lake Benton,MN
3,Easton,MN
3,Holdingford,MN
3,Minneota,MN
3,Dundee,MN
3,Two Harbors,MN
3,Clearbrook,MN
3,Watertown,MN
3,Bloomington,MN
3,Farwell,MI
3,Rosebush,MI
3,Burtchville,MI
3,Tustin,MI
3,Champion,MI
3,Howard City,MI
3,Fife Lake,MI
3,Ossineke,MI
3,Elmira,MI
3,Ortonville,MI
3,Leroy,MI
3,Lanse,MI
3,Montague,MI
3,Stanton,MI
3,Nashville,MI
3,Marion,MI
3,Fruitport,MI
3,Mulliken,MI
3,East Leroy,MI
3,Greenville,MI
3,Dowagiac,MI
3,Spring Arbor,MI
3,Perry,MI
3,Metamora,MI
3,Scottville,MI
3,Stephenson,MI
3,Mount Clemens,MI
3,Winthrop,ME
3,Eddington,ME
3,Burnham,ME
3,Sanford,ME
3,Old Town,ME
3,Richmond,ME
3,Lincoln,ME
3,Kingfield,ME
3,Sandy River Plt,ME
3,Houlton,ME
3,Dayton,ME
3,Brinklow,MD
3,Great Mills,MD
3,West River,MD
3,Lineboro,MD
3,Sabillasville,MD
3,Wittman,MD
3,Glenelg,MD
3,Bel Alton,MD
3,Athol,MA
3,Topsfield,MA
3,Greenfield,MA
3,North Chelmsford,MA
3,Auburndale,MA
3,Sandwich,MA
3,East Wareham,MA
3,Shelburne Falls,MA
3,Malden,MA
3,Newton Center,MA
3,Manchester,MA
3,West Boylston,MA
3,Walpole,MA
3,Orleans,MA
3,Melrose,MA
3,Newton Highlands,MA
3,East Taunton,MA
3,Newbury,MA
3,Norton,MA
3,Oxford,MA
3,Roslindale,MA
3,Donaldsonville,LA
3,Chauvin,LA
3,Roanoke,LA
3,Reserve,LA
3,Independence,LA
3,French Settlement,LA
3,Saint Landry,LA
3,Gibson,LA
3,Jackson,KY
3,Murray,KY
3,Mount Sterling,KY
3,Edgewood,KY
3,Bardstown,KY
3,Sulphur,KY
3,Glendale,KY
3,Horse Cave,KY
3,Burlington,KY
3,New Haven,KY
3,Alma,KS
3,Dodge City,KS
3,Colby,KS
3,Tecumseh,KS
3,Wellsville,KS
3,Elk Falls,KS
3,Alta Vista,KS
3,Lecompton,KS
3,Cimarron,KS
3,Emporia,KS
3,Cayuga,IN
3,Milford,IN
3,Danville,IN
3,Coatesville,IN
3,Williamsburg,IN
3,Rochester,IN
3,Ladoga,IN
3,Syracuse,IN
3,Bedford,IN
3,Paoli,IN
3,Kokomo,IN
3,Linton,IN
3,Lawrenceburg,IN
3,Springville,IN
3,Peoria,IL
3,Belleville,IL
3,Columbia,IL
3,Raymond,IL
3,Medinah,IL
3,Fox River Grove,IL
3,New Haven,IL
3,Colona,IL
3,Greenville,IL
3,Albers,IL
3,South Elgin,IL
3,Pekin,IL
3,Highwood,IL
3,Staunton,IL
3,Moline,IL
3,Manteno,IL
3,Carrollton,IL
3,Beecher,IL
3,Palos Heights,IL
3,Richmond,IL
3,Bannockburn,IL
3,Batavia,IL
3,Yorkville,IL
3,Watseka,IL
3,Mc Lean,IL
3,Paxton,IL
3,Grangeville,ID
3,Bellevue,ID
3,McCall,ID
3,Desmet,ID
3,Kendrick,ID
3,Lenore,ID
3,Ashton,ID
3,May,ID
3,Franklin,ID
3,Massena,IA
3,Rhodes,IA
3,Newhall,IA
3,Harlan,IA
3,Fairfax,IA
3,Marquette,IA
3,Estherville,IA
3,Plainfield,IA
3,Blakesburg,IA
3,Lawton,IA
3,Braddyville,IA
3,Letts,IA
3,Alden,IA
3,Albert City,IA
3,Swaledale,IA
3,Lucas,IA
3,Eldora,IA
3,Postville,IA
3,Huxley,IA
3,Harpers Ferry,IA
3,Prairie City,IA
3,Eagle Grove,IA
3,Nora Springs,IA
3,Solon,IA
3,Everly,IA
3,Montrose,IA
3,Monticello,IA
3,Emmetsburg,IA
3,Ruthven,IA
3,Pomeroy,IA
3,South Amana,IA
3,Ladora,IA
3,Marcus,IA
3,Calamus,IA
3,Runnells,IA
3,Conrad,IA
3,Sugar Hill,GA
3,Iron City,GA
3,Keysville,GA
3,Junction City,GA
3,Meigs,GA
3,Marshallville,GA
3,Grayson,GA
3,Ailey,GA
3,Cave Spring,GA
3,Sumner,GA
3,Wrens,GA
3,Bishop,GA
3,Rayle,GA
3,Pearson,GA
3,Alto,GA
3,Blythe,GA
3,Willacoochee,GA
3,Springfield,GA
3,Menlo,GA
3,Irwinton,GA
3,Gray,GA
3,Alma,GA
3,Collins,GA
3,Fairmount,GA
3,Arlington,GA
3,Chula,GA
3,Cataula,GA
3,Oakwood,GA
3,Lumpkin,GA
3,Saint Marys,GA
3,Horseshoe Beach,FL
3,Perry,FL
3,Mexico Beach,FL
3,Greenville,FL
3,Riviera Beach,FL
3,Kinard,FL
3,Fern Park,FL
3,Lake Suzy,FL
3,Odessa,DE
3,Delmar,DE
3,Bantam,CT
3,Gaylordsville,CT
3,East Berlin,CT
3,Moffat,CO
3,Sedgwick,CO
3,Nederland,CO
3,Elizabeth,CO
3,Parshall,CO
3,Basalt,CO
3,Simla,CO
3,Vona,CO
3,Haxtun,CO
3,Antonito,CO
3,Hesperus,CO
3,Arriba,CO
3,Greenwood Village,CO
3,Mc Clave,CO
3,Sheridan Lake,CO
3,Twain Harte-Tuolumne City,CA
3,Branscomb,CA
3,Monte Sereno,CA
3,North Mono,CA
3,Knightsen,CA
3,Victorville-Hesperia,CA
3,Dateland,AZ
3,Mammoth,AZ
3,Kykotsmovi Village,AZ
3,Grannis,AR
3,Decatur,AR
3,Harrisburg,AR
3,Marmaduke,AR
3,Mount Ida,AR
3,Center Ridge,AR
3,Black Oak,AR
3,El Paso,AR
3,Higden,AR
3,Pangburn,AR
3,Almyra,AR
3,Greenwood,AR
3,De Witt,AR
3,Booneville,AR
3,New Edinburg,AR
3,Maysville,AR
3,Deer Park,AL
3,Wedowee,AL
3,Kellyton,AL
3,Eclectic,AL
3,Rockford,AL
3,Thorsby,AL
3,Wadley,AL
3,Newville,AL
3,Flomaton,AL
3,Wagarville,AL
3,Lynn,AL
3,Whatley,AL
3,Vincent,AL
3,Emelle,AL
3,Cottonwood,AL
3,Cherokee,AL
3,Demopolis,AL
3,Aliceville,AL
3,Dora,AL
3,Tallassee,AL
3,Townley,AL
3,Town Creek,AL
3,Lapine,AL
3,Brantley,AL
3,Fort Rucker,AL
3,Seale,AL
3,Joppa,AL
3,Brent,AL
3,Double Springs,AL
3,Pittsview,AL
3,Pine Hill,AL
3,New Brockton,AL
3,Florence,AL
3,Steele,AL
3,Thomasville,AL
3,Smiths Station,AL
3,Sardis,AL
3,Forest Home,AL
3,Holly Pond,AL
3,Goodwater,AL
3,Cecil,AL
3,Ragland,AL
2,Moran,WY
2,Dubois,WY
2,Wilson,WY
2,Thermopolis,WY
2,Bosler,WY
2,Granite Canon,WY
2,Seneca Rocks,WV
2,Birch River,WV
2,Bartow,WV
2,Mannington,WV
2,Nebo,WV
2,Asbury,WV
2,Moorefield,WV
2,Hico,WV
2,Romney,WV
2,Montrose,WV
2,Slatyfork,WV
2,Buffalo,WV
2,Littleton,WV
2,South Milwaukee,WI
2,Clintonville,WI
2,Saint Francis,WI
2,Mayville,WI
2,Mazomanie,WI
2,Weyauwega,WI
2,Weyerhaeuser,WI
2,Oregon,WI
2,Tomahawk,WI
2,Brillion,WI
2,Viroqua,WI
2,Mountain,WI
2,New Lisbon,WI
2,Augusta,WI
2,Hales Corners,WI
2,New Richmond,WI
2,Bonduel,WI
2,Antioch,WI
2,Camp Douglas,WI
2,Boscobel,WI
2,Jackson,WI
2,Van Dyne,WI
2,Highland,WI
2,Edgar,WI
2,Glenbeulah,WI
2,Greenleaf,WI
2,Kansasville,WI
2,Plover,WI
2,Westfield,WI
2,Harshaw,WI
2,Merrill,WI
2,Woodville,WI
2,Athens,WI
2,Milton,WI
2,Crivitz,WI
2,Muscoda,WI
2,Mount Pleasant,WI
2,Nekoosa,WI
2,Juneau,WI
2,Cuba City,WI
2,Peshtigo,WI
2,Irma,WI
2,Black Earth,WI
2,Brooklyn,WI
2,Kohler,WI
2,Turtle Lake,WI
2,Denmark,WI
2,Birnamwood,WI
2,Lomira,WI
2,Monroe,WI
2,Rosholt,WI
2,Thorp,WI
2,Winneconne,WI
2,Rosendale,WI
2,Hayward,WI
2,Grand View,WI
2,Abbotsford,WI
2,Chili,WI
2,Menasha,WI
2,Marshfield,WI
2,Dodgeville,WI
2,Rhinelander,WI
2,Hancock,WI
2,Stoddard,WI
2,Neosho,WI
2,Strum,WI
2,Avalon,WI
2,Galesville,WI
2,Saxon,WI
2,Genoa,WI
2,Clallam Bay,WA
2,Mansfield,WA
2,Warden,WA
2,Grays River,WA
2,Fairchild Air Force Base,WA
2,Beverly,WA
2,Cashmere,WA
2,University Place,WA
2,Lacrosse,WA
2,Lake Forest Park,WA
2,Colton,WA
2,Otis Orchards,WA
2,Rock Island,WA
2,Rosburg,WA
2,Thornton,WA
2,Reardan,WA
2,Packwood,WA
2,Acme,WA
2,Benton City,WA
2,Vader,WA
2,Mineral,WA
2,Marblemount,WA
2,Edgewood,WA
2,Mccleary,WA
2,Granite Falls,WA
2,Uniontown,WA
2,Tulalip,WA
2,Ephrata,WA
2,Steilacoom,WA
2,Sammamish,WA
2,Toutle,WA
2,Randolph,VT
2,Arlington,VT
2,Westminster,VT
2,Thetford Center,VT
2,Guildhall,VT
2,Lunenburg,VT
2,New Haven,VT
2,Milton,VT
2,Hartland,VT
2,Brookfield,VT
2,Woodlawn,VA
2,Hardyville,VA
2,Huntly,VA
2,Burgess,VA
2,Hartfield,VA
2,Wallops Island,VA
2,Vesuvius,VA
2,Somerset,VA
2,White Plains,VA
2,Woolwine,VA
2,Saltville,VA
2,Cedar Bluff,VA
2,Nickelsville,VA
2,Birdsnest,VA
2,King and Queen Court House,VA
2,Jewell Ridge,VA
2,Boston,VA
2,Newport,VA
2,Honaker,VA
2,Lottsburg,VA
2,Leon,VA
2,Mitchells,VA
2,Saxe,VA
2,Mattaponi,VA
2,Ewing,VA
2,Poquoson,VA
2,Bluefield,VA
2,Fort Lee,VA
2,Red Oak,VA
2,Dendron,VA
2,Keeling,VA
2,Hurley,VA
2,Claudville,VA
2,Willis,VA
2,Clover,VA
2,Sandy Hook,VA
2,Wallsburg,UT
2,Bingham Canyon,UT
2,Wales,UT
2,Antimony,UT
2,Woodruff,UT
2,Alamo,TX
2,Spring Branch,TX
2,Ralls,TX
2,Seadrift,TX
2,Whitehouse,TX
2,Hillsboro,TX
2,Granbury,TX
2,Splendora,TX
2,Buna,TX
2,Roscoe,TX
2,Kingsbury,TX
2,Diboll,TX
2,Bloomington,TX
2,Salado,TX
2,Burkburnett,TX
2,Stephenville,TX
2,Greenville,TX
2,Forreston,TX
2,Seymour,TX
2,Liberty Hill,TX
2,Giddings,TX
2,Waller,TX
2,Gatesville,TX
2,Needville,TX
2,Asherton,TX
2,Taylor,TX
2,Livingston,TX
2,Canutillo,TX
2,Stratford,TX
2,Henrietta,TX
2,Industry,TX
2,Menard,TX
2,Harwood,TX
2,Millsap,TX
2,Italy,TX
2,Joshua,TX
2,Cibolo,TX
2,Rosanky,TX
2,Madisonville,TX
2,Leoma,TN
2,Vonore,TN
2,Ethridge,TN
2,Englewood,TN
2,Madisonville,TN
2,Huntingdon,TN
2,Elizabethton,TN
2,Covington,TN
2,Linden,TN
2,Bluff City,TN
2,Luttrell,TN
2,Mooresburg,TN
2,Newbern,TN
2,Vanleer,TN
2,Whitesburg,TN
2,New Tazewell,TN
2,Pigeon Forge,TN
2,Morrison,TN
2,Telford,TN
2,Lobelville,TN
2,Reliance,TN
2,Walland,TN
2,Toone,TN
2,Grandview,TN
2,Hickman,TN
2,Enville,TN
2,Auburntown,TN
2,Rapid City,SD
2,Freeman,SD
2,Mitchell,SD
2,Sullivans Island,SC
2,Shaw Afb,SC
2,Elliott,SC
